Education,Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Spent,Living_With,Children,Family_Size,Is_Parent,Age_Group,Total_Online_Purchases,Total_Store_Purchases
Graduate,62820.0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,71,976,Partner,0,2,0,"(70, 80]",7,6
Postgraduate,60491.0,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,54,1028,Partner,1,3,1,"(50, 60]",17,7
Graduate,33235.0,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,39,70,Partner,1,3,1,"(30, 40]",3,3
Graduate,35701.0,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,66,46,Partner,0,2,0,"(60, 70]",1,3
Postgraduate,31535.0,1,0,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,45,51,Partner,1,3,1,"(40, 50]",2,2
Undergraduate,92556.0,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,65,1263,Partner,0,2,0,"(60, 70]",8,13
Graduate,67384.0,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,55,1490,Alone,1,2,1,"(50, 60]",15,5
Postgraduate,80573.0,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,54,1564,Partner,0,2,0,"(50, 60]",10,13
Graduate,77870.0,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,58,1815,Partner,1,3,1,"(50, 60]",10,5
Postgraduate,52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,62,1198,Alone,1,2,1,"(60, 70]",15,10
Graduate,57107.0,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,57,416,Alone,1,2,1,"(50, 60]",8,8
Graduate,18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,35,85,Partner,0,2,0,"(30, 40]",1,4
Postgraduate,36038.0,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,44,47,Alone,1,2,1,"(40, 50]",3,3
Graduate,20180.0,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,49,137,Alone,0,1,0,"(40, 50]",3,4
Postgraduate,34230.0,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,60,21,Partner,2,4,1,"(50, 60]",1,2
Undergraduate,31878.0,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,48,70,Alone,1,2,1,"(40, 50]",1,4
Undergraduate,70932.0,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,53,909,Partner,1,3,1,"(50, 60]",8,12
Graduate,91249.0,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,69,1676,Alone,0,1,0,"(60, 70]",16,6
Postgraduate,77598.0,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,82,1735,Alone,0,1,0,"(80, 90]",12,13
Graduate,80982.0,1,1,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,66,1191,Alone,2,3,1,"(60, 70]",16,11
Postgraduate,22701.0,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,48,24,Partner,1,3,1,"(40, 50]",1,3
Postgraduate,55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,56,1182,Partner,1,3,1,"(50, 60]",6,11
Graduate,70617.0,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,55,1280,Partner,0,2,0,"(50, 60]",6,7
Graduate,64849.0,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,68,1336,Alone,0,1,0,"(60, 70]",12,6
Postgraduate,62694.0,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,60,749,Partner,2,4,1,"(50, 60]",12,7
Postgraduate,61917.0,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,51,91,Partner,2,4,1,"(50, 60]",2,4
Postgraduate,67472.0,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,78,414,Partner,1,3,1,"(70, 80]",6,7
Postgraduate,21059.0,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,43,44,Partner,1,3,1,"(40, 50]",3,3
Postgraduate,29543.0,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,57,63,Partner,2,4,1,"(50, 60]",4,2
Graduate,75903.0,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,74,901,Partner,1,3,1,"(70, 80]",12,9
Undergraduate,34984.0,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,50,38,Partner,2,4,1,"(40, 50]",1,3
Postgraduate,54998.0,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,69,455,Alone,1,2,1,"(60, 70]",6,9
Postgraduate,54356.0,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,76,775,Alone,1,2,1,"(70, 80]",13,8
Postgraduate,34242.0,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,66,15,Partner,1,3,1,"(60, 70]",0,3
Graduate,25410.0,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,52,38,Partner,1,3,1,"(50, 60]",1,4
Postgraduate,73356.0,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,41,1512,Partner,0,2,0,"(40, 50]",16,5
Graduate,28320.0,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,75,43,Partner,1,3,1,"(70, 80]",1,3
Graduate,23763.0,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,48,42,Alone,1,2,1,"(40, 50]",1,3
Graduate,72570.0,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,41,1089,Partner,0,2,0,"(40, 50]",10,12
Postgraduate,34529.0,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,49,162,Partner,1,3,1,"(40, 50]",4,3
Graduate,70792.0,0,0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,74,1272,Alone,0,1,0,"(70, 80]",7,10
Graduate,63211.0,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,43,1173,Partner,0,2,0,"(40, 50]",11,7
Postgraduate,83891.0,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,51,816,Partner,1,3,1,"(50, 60]",11,10
Graduate,36065.0,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,57,74,Alone,2,3,1,"(50, 60]",3,3
Graduate,39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,71,134,Partner,1,3,1,"(70, 80]",3,4
Postgraduate,51141.0,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,85,157,Alone,0,1,0,"(80, 90]",4,4
Graduate,56939.0,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,49,561,Partner,1,3,1,"(40, 50]",6,10
Graduate,80872.0,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,74,1336,Alone,0,1,0,"(70, 80]",8,10
Postgraduate,72335.0,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,49,2092,Partner,0,2,0,"(40, 50]",14,8
Postgraduate,61798.0,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,61,463,Alone,0,1,0,"(60, 70]",6,9
Postgraduate,76842.0,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,75,1130,Alone,0,1,0,"(70, 80]",9,7
Graduate,29478.0,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,49,20,Partner,1,3,1,"(40, 50]",1,3
Graduate,46998.0,0,1,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,69,377,Alone,1,2,1,"(60, 70]",8,5
Graduate,96843.0,0,0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,35,1544,Alone,0,1,0,"(30, 40]",17,10
Postgraduate,56551.0,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,75,138,Alone,2,3,1,"(70, 80]",3,4
Postgraduate,70053.0,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,60,1012,Partner,1,3,1,"(50, 60]",13,10
Postgraduate,71670.0,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,63,1766,Alone,0,1,0,"(60, 70]",8,6
Graduate,44359.0,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,47,45,Partner,2,4,1,"(40, 50]",2,4
Graduate,40887.0,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,73,161,Alone,2,3,1,"(70, 80]",4,3
Graduate,48877.0,0,1,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,59,144,Alone,1,2,1,"(50, 60]",3,4
Graduate,74485.0,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,78,1734,Partner,0,2,0,"(70, 80]",13,12
Graduate,64474.0,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,53,823,Partner,1,3,1,"(50, 60]",10,10
Graduate,77226.0,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,62,1138,Partner,1,3,1,"(60, 70]",14,12
Graduate,72643.0,0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,76,1429,Alone,0,1,0,"(70, 80]",13,7
Postgraduate,85738.0,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,47,1371,Partner,0,2,0,"(40, 50]",9,11
Graduate,55686.0,0,1,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,59,982,Alone,1,2,1,"(50, 60]",9,5
Graduate,39062.0,1,0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,42,44,Alone,1,2,1,"(40, 50]",1,3
Graduate,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,54,318,Partner,2,4,1,"(50, 60]",7,5
Graduate,40794.0,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,50,434,Partner,1,3,1,"(40, 50]",9,5
Undergraduate,54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,54,198,Partner,2,4,1,"(50, 60]",4,5
Graduate,4428.0,0,1,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,56,359,Partner,1,3,1,"(50, 60]",25,0
Undergraduate,32632.0,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,62,576,Partner,0,2,0,"(60, 70]",8,8
Postgraduate,38236.0,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,57,88,Alone,2,3,1,"(50, 60]",3,4
Graduate,36781.0,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,46,63,Partner,1,3,1,"(40, 50]",3,2
Postgraduate,31385.0,1,0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,41,27,Alone,1,2,1,"(40, 50]",1,2
Graduate,24570.0,1,0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,41,193,Partner,1,3,1,"(40, 50]",4,4
Postgraduate,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,51,101,Alone,1,2,1,"(50, 60]",3,3
Graduate,94642.0,0,0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,74,2211,Partner,0,2,0,"(70, 80]",12,9
Postgraduate,58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,63,140,Partner,1,3,1,"(60, 70]",3,4
Graduate,53201.0,1,1,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,50,415,Alone,2,3,1,"(40, 50]",9,5
Graduate,21994.0,0,1,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,68,22,Partner,1,3,1,"(60, 70]",0,3
Graduate,57113.0,1,1,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,47,263,Partner,2,4,1,"(40, 50]",5,5
Graduate,51373.0,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,34,393,Partner,0,2,0,"(30, 40]",8,3
Graduate,23477.0,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,39,147,Partner,1,3,1,"(30, 40]",3,4
Graduate,58116.0,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,69,443,Partner,1,3,1,"(60, 70]",6,8
Postgraduate,72968.0,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,62,1958,Alone,0,1,0,"(60, 70]",10,8
Postgraduate,39791.0,0,1,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,54,174,Partner,1,3,1,"(50, 60]",4,4
Postgraduate,91712.0,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,78,2217,Alone,0,1,0,"(70, 80]",16,11
Graduate,94472.0,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,67,1691,Alone,1,2,1,"(60, 70]",10,5
Graduate,13672.0,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,65,25,Partner,2,4,1,"(60, 70]",1,3
Undergraduate,96547.0,0,0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,45,809,Partner,0,2,0,"(40, 50]",13,8
Graduate,79205.0,0,0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,50,895,Partner,0,2,0,"(40, 50]",11,4
Postgraduate,56559.0,0,1,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,50,484,Partner,1,3,1,"(40, 50]",7,8
Postgraduate,32644.0,1,0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,52,413,Partner,1,3,1,"(50, 60]",8,6
Undergraduate,67506.0,0,1,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,45,331,Alone,1,2,1,"(40, 50]",5,6
Graduate,24206.0,1,0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,55,25,Alone,1,2,1,"(50, 60]",1,3
Postgraduate,28420.0,1,0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,58,13,Alone,1,2,1,"(50, 60]",1,2
Graduate,22979.0,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,55,115,Partner,1,3,1,"(50, 60]",5,2
Graduate,33279.0,0,0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,59,16,Alone,0,1,0,"(50, 60]",0,3
Postgraduate,46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,53,92,Alone,2,3,1,"(50, 60]",2,4
Graduate,30368.0,0,1,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,48,52,Partner,1,3,1,"(40, 50]",2,3
Graduate,63684.0,0,1,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,55,1464,Partner,1,3,1,"(50, 60]",12,8
Graduate,41638.0,0,1,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,61,441,Alone,1,2,1,"(60, 70]",10,3
Postgraduate,68805.0,0,1,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,66,283,Alone,1,2,1,"(60, 70]",4,7
Postgraduate,65814.0,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,59,747,Partner,1,3,1,"(50, 60]",10,10
Graduate,71964.0,0,0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,67,1870,Alone,0,1,0,"(60, 70]",11,5
Graduate,39146.0,1,0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,39,165,Alone,1,2,1,"(30, 40]",4,4
Graduate,96876.0,0,0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,48,1941,Partner,0,2,0,"(40, 50]",14,9
Undergraduate,34445.0,0,0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,44,839,Partner,0,2,0,"(40, 50]",13,8
Graduate,68281.0,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,67,1655,Alone,0,1,0,"(60, 70]",11,13
Undergraduate,37284.0,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,50,23,Partner,2,4,1,"(40, 50]",0,3
Graduate,36790.0,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,42,66,Partner,0,2,0,"(40, 50]",3,2
Graduate,27943.0,1,1,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,58,37,Partner,2,4,1,"(50, 60]",2,3
Graduate,22263.0,1,1,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,74,21,Alone,2,3,1,"(70, 80]",1,3
Graduate,30261.0,1,2,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,53,22,Partner,3,5,1,"(50, 60]",0,3
Graduate,28587.0,1,0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,47,78,Partner,1,3,1,"(40, 50]",2,4
Postgraduate,43815.0,1,0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,43,79,Partner,1,3,1,"(40, 50]",2,3
Graduate,48195.0,1,1,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,69,265,Partner,2,4,1,"(60, 70]",6,5
Postgraduate,77027.0,0,1,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,73,1175,Partner,1,3,1,"(70, 80]",11,6
Postgraduate,71322.0,0,1,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,60,1305,Partner,1,3,1,"(50, 60]",13,13
Postgraduate,32765.0,1,0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,46,46,Partner,1,3,1,"(40, 50]",2,4
Graduate,29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,60,25,Partner,2,4,1,"(50, 60]",0,3
Graduate,23272.0,0,0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,72,46,Alone,0,1,0,"(70, 80]",1,3
Postgraduate,49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,76,874,Partner,1,3,1,"(70, 80]",15,7
Undergraduate,7500.0,1,0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,40,100,Partner,1,3,1,"(30, 40]",3,3
Postgraduate,68117.0,0,1,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,78,930,Alone,1,2,1,"(70, 80]",19,4
Graduate,67225.0,0,1,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,70,868,Partner,1,3,1,"(60, 70]",9,11
Graduate,17649.0,1,0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,49,45,Partner,1,3,1,"(40, 50]",3,3
Graduate,55914.0,0,1,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,50,1260,Partner,1,3,1,"(40, 50]",17,8
Graduate,40059.0,1,0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,41,414,Partner,1,3,1,"(40, 50]",8,3
Graduate,60905.0,0,1,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,75,392,Partner,1,3,1,"(70, 80]",6,7
Graduate,75330.0,1,1,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,48,1109,Partner,2,4,1,"(40, 50]",13,12
Graduate,60689.0,0,1,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,74,639,Alone,1,2,1,"(70, 80]",8,10
Graduate,38680.0,1,0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,41,79,Partner,1,3,1,"(40, 50]",2,3
Graduate,61416.0,0,0,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,43,1665,Partner,0,2,0,"(40, 50]",13,10
Graduate,49767.0,0,0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,34,692,Alone,0,1,0,"(30, 40]",9,8
Graduate,83273.0,1,2,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,55,1392,Alone,3,4,1,"(50, 60]",10,9
Graduate,29009.0,1,0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,44,44,Partner,1,3,1,"(40, 50]",2,3
Postgraduate,45057.0,1,0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,46,50,Partner,1,3,1,"(40, 50]",2,3
Graduate,37150.0,1,0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,54,467,Partner,1,3,1,"(50, 60]",7,6
Graduate,43020.0,1,0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,55,223,Alone,1,2,1,"(50, 60]",5,4
Graduate,53154.0,0,1,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,66,158,Partner,1,3,1,"(60, 70]",4,4
Graduate,65308.0,0,0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,52,1211,Partner,0,2,0,"(50, 60]",15,12
Graduate,76467.0,1,0,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,55,1575,Alone,1,2,1,"(50, 60]",7,5
Undergraduate,81044.0,0,0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,78,1208,Partner,0,2,0,"(70, 80]",11,10
Graduate,32871.0,1,1,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,74,43,Partner,2,4,1,"(70, 80]",1,3
Graduate,55801.0,1,1,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,50,527,Alone,2,3,1,"(40, 50]",9,6
Graduate,76320.0,0,1,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,66,932,Alone,1,2,1,"(60, 70]",9,4
Postgraduate,36927.0,1,1,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,70,71,Alone,2,3,1,"(60, 70]",3,3
Graduate,48794.0,1,1,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,72,54,Partner,2,4,1,"(70, 80]",1,3
Graduate,23478.0,0,0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,60,129,Alone,0,1,0,"(50, 60]",3,3
Graduate,71128.0,1,0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,52,1615,Alone,1,2,1,"(50, 60]",12,12
Postgraduate,70179.0,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,49,1034,Alone,1,2,1,"(40, 50]",10,13
Graduate,59462.0,0,1,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,75,1088,Partner,1,3,1,"(70, 80]",11,12
Postgraduate,52917.53424657534,1,1,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,0,56,721,Partner,2,4,1,"(50, 60]",14,4
Graduate,38361.0,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,56,137,Partner,1,3,1,"(50, 60]",4,3
Postgraduate,56145.31392931393,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,44,47,Alone,1,2,1,"(40, 50]",3,3
Postgraduate,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,43,1244,Partner,0,2,0,"(40, 50]",8,8
Graduate,42554.0,1,1,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,47,41,Partner,2,4,1,"(40, 50]",2,3
Graduate,67445.0,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,51,1174,Partner,1,3,1,"(50, 60]",15,12
Graduate,67046.0,0,1,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,74,993,Alone,1,2,1,"(70, 80]",9,4
Graduate,42192.0,0,0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,77,100,Partner,0,2,0,"(70, 80]",3,3
Postgraduate,77610.0,0,1,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,73,1680,Partner,1,3,1,"(70, 80]",11,4
Graduate,31761.0,1,0,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,41,98,Partner,1,3,1,"(40, 50]",3,4
Graduate,34350.0,1,0,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,46,48,Partner,1,3,1,"(40, 50]",1,3
Graduate,54591.0,0,1,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,76,519,Partner,1,3,1,"(70, 80]",8,8
Graduate,71866.0,0,1,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,69,715,Partner,1,3,1,"(60, 70]",9,10
Graduate,25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,56,37,Partner,1,3,1,"(50, 60]",2,2
Postgraduate,42000.0,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,38,653,Alone,0,1,0,"(30, 40]",7,11
Graduate,69520.0,0,0,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,42,1455,Partner,0,2,0,"(40, 50]",15,5
Graduate,64713.0,1,0,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,55,602,Alone,1,2,1,"(50, 60]",10,7
Postgraduate,27889.0,1,0,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,48,26,Partner,1,3,1,"(40, 50]",2,2
Undergraduate,22123.0,0,0,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,65,102,Alone,0,1,0,"(60, 70]",3,3
Graduate,52720.37365591398,1,1,82,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,0,54,97,Partner,2,4,1,"(50, 60]",3,3
